Unnamed: 0.1,right_node_type,pathStatusCount_standby,pathStatusCount_unknown,description,edge_id,scoreAfterVideo,deviceLogicalId,relation_type,source,source_ip,peerName,collection_timestamp,scoreAfterVoice,edgeName,edge_role,customerId,right_label,pathStatusCount_stable,peerType,left_id,peerHAType,pathStatusCount_unstable,pathStatusCount_total,left_node_type,link_type,edgeLogicalId,timestamp,_RDA_Id,pathQoe,count_,pathStatusCount_dead,right_id,modelNumber,customerTag,edge_ip,projectId,left_label,scoreAfterTrans,customeTag,__uuid
397,BRANCH,0.0,0.0,"#3487#  125 Oak Boulevard Paris South Korea #2416#
141.39.24.221
3.67.168.120
192.144.162.213",CLOMNGSANCL03VCE01_EHA#USOMNGASHVA01PVCE01_SHA,9.897727273,8d76affa-4d62-4385-9180-de53e2b93dde,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGSANCL03VCE01_EHA,2024-04-10T08:18:13.467739,9.931818182,ACMEORGASHVA01PVCE01_SHA,HUB,12ca77c142964b95a213079835b29f60,ACMEORGSANCL03VCE01_EHA,4.0,BRANCH,ACMEORGASHVA01PVCE01_SHA,ACTIVE_STANDBY,0.0,4.0,Edge,HUB-TO-BRANCH,252d972b-e8dd-4f0e-8458-e8203a3d67a3,2024-09-04T05:21:01.844661,1743138029054003992ebe05cc,9.943181818,1,0.0,ACMEORGSANCL03VCE01_EHA,edge3800,DemoCustomer-1,10.10.147.94,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGASHVA01PVCE01_SHA,10.0,,769add14-05c0-4cd1-80b1-d112fb5778e8
398,BRANCH,0.0,0.0,"#2430#  551 Rue de Rivoli Stockholm Norway #1188#
8.248.120.138
161.3.250.136
139.221.235.82",ITOMNGROAIT04PVCE01#USOMNGASHVA01PVCE01_SHA,5.0,997532a6-d28b-4249-8e98-c4c147eacee9,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGROAIT04PVCE01,2024-04-10T08:18:13.285617,5.0,ACMEORGASHVA01PVCE01_SHA,HUB,12ca77c142964b95a213079835b29f60,ACMEORGROAIT04PVCE01,2.0,BRANCH,ACMEORGASHVA01PVCE01_SHA,,0.0,2.0,Edge,HUB-TO-BRANCH,252d972b-e8dd-4f0e-8458-e8203a3d67a3,2024-09-04T05:21:01.844486,1743138029054003982ebe05cc,5.833333333,1,0.0,ACMEORGROAIT04PVCE01,edge3800,DemoCustomer-1,10.10.147.94,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGASHVA01PVCE01_SHA,7.5,,fc682b0c-96f3-47ab-8eb8-9f84d8136e57
399,BRANCH,0.0,0.0,"#3527#  467 Via Roma Toronto Denmark #1878#
178.14.28.211
187.188.237.186",NLOMNGTAONE01VVCE01_SHA#THOMNGBANTH02VCE01,1.309523821,e751f39d-8a3f-41e5-b6a2-3f414b4b61ac,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGBANTH02VCE01,2024-04-10T08:18:13.411737,1.309523821,ACMEORGTAONE01VVCE01_SHA,HUB,12ca77c142964b95a213079835b29f60,ACMEORGBANTH02VCE01,0.0,BRANCH,ACMEORGTAONE01VVCE01_SHA,,0.0,2.0,Edge,HUB-TO-BRANCH,dac905c9-efc9-4925-a508-477e77309d29,2024-09-04T05:21:01.844308,1743138029054003972ebe05cc,1.309523821,1,2.0,ACMEORGBANTH02VCE01,kvm,DemoCustomer-1,10.10.170.23,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGTAONE01VVCE01_SHA,1.309523821,,6442de87-bd91-4ab6-9451-960758a75b5f
400,HUB,0.0,0.0,"#3747#  519 Boulevard Saint-Michel Singapore India #1231#
99.165.91.109
9.45.145.154
134.146.248.94",AUOMNGTAOAU01VVCE02_SHA#LBNOMNGBEILE05VCE01,1.241666651,fd0a0f66-0a27-4a12-90e1-8405cec50e09,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGTAOAU01VVCE02_SHA,2024-04-10T08:18:13.289275,1.241666651,ACMEORGGBEILE05VCE01,BRANCH,12ca77c142964b95a213079835b29f60,ACMEORGTAOAU01VVCE02_SHA,0.0,HUB,ACMEORGGBEILE05VCE01,ACTIVE_STANDBY,0.0,2.0,Edge,BRANCH-TO-HUB,82684785-76c5-4981-9bef-e1b34419d29b,2024-09-04T05:21:01.844084,1743138029054003962ebe05cc,1.241666651,1,2.0,ACMEORGTAOAU01VVCE02_SHA,edge620-n,DemoCustomer-1,10.10.113.21,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGGBEILE05VCE01,1.241666651,,e5bde1ce-e9c3-4ef7-9d5c-e05e28729a08
401,HUB,0.0,0.0,"#3897#  321 Cedar Lane Business Park Singapore UAE #2020#
212.129.119.247",JPOMNGNAGJP02VCE01#USOMNGASHVA01PVCE01_SHA,0.0,252d972b-e8dd-4f0e-8458-e8203a3d67a3,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGASHVA01PVCE01_SHA,2024-04-10T08:18:13.419790,0.0,ACMEORGNAGJP02VCE01,BRANCH,12ca77c142964b95a213079835b29f60,ACMEORGASHVA01PVCE01_SHA,2.0,HUB,ACMEORGNAGJP02VCE01,ACTIVE_STANDBY,0.0,2.0,Edge,BRANCH-TO-HUB,90845aa7-af8e-44dc-a456-25a34c4d6fb3,2024-09-04T05:21:01.843903,1743138029054004072ebe05cc,0.0,1,0.0,ACMEORGASHVA01PVCE01_SHA,edge680,DemoCustomer-1,10.10.122.88,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGNAGJP02VCE01,0.0,,1822816c-b69f-462e-a0af-0cd62649dcdc
402,BRANCH,0.0,0.0,"#3485#  191 Maple Avenue Seoul Switzerland #3486#
211.98.131.196
186.223.157.213
66518 - 1606",BROMNGTAOSP2VVCE01_SHA#GBOMNGTHAUK01PVCE01_SHA,0.472222241,7986c05d-4414-4292-9aa3-1937e0449ab7,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGTHAUK01PVCE01_SHA,2024-04-10T08:18:13.428630,0.472222241,ACMEORGTAOSP2VVCE01_SHA,HUB,12ca77c142964b95a213079835b29f60,ACMEORGTHAUK01PVCE01_SHA,4.0,BRANCH,ACMEORGTAOSP2VVCE01_SHA,ACTIVE_STANDBY,0.0,4.0,Edge,HUB-TO-BRANCH,4712b401-1caa-499e-b691-20b402f2f5f8,2024-09-04T05:21:01.843700,1743138029054004062ebe05cc,0.472222241,1,0.0,ACMEORGTHAUK01PVCE01_SHA,kvm,DemoCustomer-1,10.10.196.62,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGTAOSP2VVCE01_SHA,0.472222241,,670ab05f-3880-47ec-a400-5e7d579e2d22
403,HUB,0.0,0.0,"#3897#  507 Maple Avenue Tokyo Sweden #3280#
212.129.119.247
183.56.12.225
159.208.75.196",INOMNGNOIIN02PVCE01#USOMNGASHVA01PVCE01_SHA,0.0,252d972b-e8dd-4f0e-8458-e8203a3d67a3,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGASHVA01PVCE01_SHA,2024-04-10T08:18:13.553271,0.0,ACMEORGNOIIN02PVCE01,BRANCH,12ca77c142964b95a213079835b29f60,ACMEORGASHVA01PVCE01_SHA,2.0,HUB,ACMEORGNOIIN02PVCE01,ACTIVE_STANDBY,0.0,2.0,Edge,BRANCH-TO-HUB,3a932675-b91a-4e3b-ad89-241ba93ce2e4,2024-09-04T05:21:01.843526,1743138029054004052ebe05cc,0.0,1,0.0,ACMEORGASHVA01PVCE01_SHA,edge620,DemoCustomer-1,10.10.226.73,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGNOIIN02PVCE01,0.0,,295b4135-3291-440a-bcf0-2b49d3bf4b5d
404,HUB,0.0,0.0,"#1158#  720 First Avenue Drive Lisbon Austria #2485#
222.13.57.155
189.211.220.172
197.50.215.28",GBOMNGLONGB24PVCE01_SHA#INOMNGBANIN02VCE01_EHA,1.190476179,49f04271-f334-4151-b1c0-4564b3c05a11,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGLONGB24PVCE01_SHA,2024-04-10T08:18:13.461355,1.190476179,ACMEORGBANIN02VCE01_EHA,BRANCH,12ca77c142964b95a213079835b29f60,ACMEORGLONGB24PVCE01_SHA,0.0,HUB,ACMEORGBANIN02VCE01_EHA,ACTIVE_STANDBY,0.0,4.0,Edge,BRANCH-TO-HUB,c0dba177-64d3-4efa-a0be-a8f5a139b9da,2024-09-04T05:21:01.843353,1743138029054004042ebe05cc,2.385912706,1,4.0,ACMEORGLONGB24PVCE01_SHA,edge3800,DemoCustomer-1,10.10.75.92,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGBANIN02VCE01_EHA,4.776785761,,1ea5c338-76c9-4a24-acfc-a82c676d1655
405,HUB,0.0,0.0,"#3747#  363 Park Drive Building Madrid US #3312#
103.34.54.135
190.22.7.8",AUOMNGTAOAU01VVCE02_SHA#NLOMNGTAONE01VVCE01_SHA,0.0,fd0a0f66-0a27-4a12-90e1-8405cec50e09,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGTAOAU01VVCE02_SHA,2024-04-10T08:18:13.156153,0.0,ACMEORGTAONE01VVCE01_SHA,HUB,12ca77c142964b95a213079835b29f60,ACMEORGTAOAU01VVCE02_SHA,4.0,HUB,ACMEORGTAONE01VVCE01_SHA,ACTIVE_STANDBY,0.0,4.0,Edge,HUB-TO-HUB,dac905c9-efc9-4925-a508-477e77309d29,2024-09-04T05:21:01.843182,1743138029054004032ebe05cc,0.0,1,0.0,ACMEORGTAOAU01VVCE02_SHA,kvm,DemoCustomer-1,10.10.170.23,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGTAONE01VVCE01_SHA,0.0,,d233a0fd-a944-4a81-ae78-b6b26160395e
406,BRANCH,0.0,0.0,"#2462#  19 Rue de Rivoli Lisbon Germany #2523#
1.213.193.246",AUOMNGBRIAU01PVCE01_EHA#NLOMNGTAONE01VVCE01_SHA,1.019751083,86e8817e-535b-4594-8a7c-cea13c3ccca2,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGBRIAU01PVCE01_EHA,2024-04-10T08:18:13.446680,1.031114719,ACMEORGTAONE01VVCE01_SHA,HUB,12ca77c142964b95a213079835b29f60,ACMEORGBRIAU01PVCE01_EHA,3.0,BRANCH,ACMEORGTAONE01VVCE01_SHA,ACTIVE_STANDBY,1.0,4.0,Edge,HUB-TO-BRANCH,dac905c9-efc9-4925-a508-477e77309d29,2024-09-04T05:21:01.843010,1743138029054004022ebe05cc,1.031535595,1,0.0,ACMEORGBRIAU01PVCE01_EHA,kvm,DemoCustomer-1,10.10.170.23,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGTAONE01VVCE01_SHA,1.043740982,,1bab251f-4193-4aa7-91e6-356b4e585faf
407,BRANCH,0.0,0.0,"#924#  Site#924
Sheikh Zayed Road
Dubai
United Arab Emirates
177.7.98.182",AEOMNGDUBUA03PVCE01_EHA#USOMNGASHVA01PVCE01_SHA,0.0,27eaa3ff-8545-49a8-be62-020559617c91,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGDUBUA03PVCE01_EHA,2024-04-10T08:18:13.522934,0.0,ACMEORGASHVA01PVCE01_SHA,HUB,12ca77c142964b95a213079835b29f60,ACMEORGDUBUA03PVCE01_EHA,8.0,BRANCH,ACMEORGASHVA01PVCE01_SHA,ACTIVE_STANDBY,0.0,8.0,Edge,HUB-TO-BRANCH,252d972b-e8dd-4f0e-8458-e8203a3d67a3,2024-09-04T05:21:01.842833,1743138029054004122ebe05cc,0.0,1,0.0,ACMEORGDUBUA03PVCE01_EHA,edge3800,DemoCustomer-1,10.10.147.94,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGASHVA01PVCE01_SHA,0.0,,777c3f14-f26d-46b4-9b3c-b0c628ccf1e4
408,HUB,0.0,0.0,"#1881#  150 Maple Avenue Melbourne Belgium #3324#
151.109.156.6",BEOMNGBRUBE08PVCE01#BROMNGTAOSP2VVCE01_SHA,1.108630949,4712b401-1caa-499e-b691-20b402f2f5f8,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGTAOSP2VVCE01_SHA,2024-04-10T08:18:13.458541,1.108630949,ACMEORGBRUBE08PVCE01,BRANCH,12ca77c142964b95a213079835b29f60,ACMEORGTAOSP2VVCE01_SHA,2.0,HUB,ACMEORGBRUBE08PVCE01,ACTIVE_STANDBY,0.0,2.0,Edge,BRANCH-TO-HUB,c78f1587-9310-4225-9a5c-de07d6656837,2024-09-04T05:21:01.842641,1743138029054004112ebe05cc,1.108630949,1,0.0,ACMEORGTAOSP2VVCE01_SHA,edge680,DemoCustomer-1,10.10.128.129,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGBRUBE08PVCE01,1.108630949,,b544b3f6-f3ad-4212-93f2-7d5f9582b406
409,BRANCH,0.0,0.0,"#3484#  365 Königstrasse Paris New Zealand #2275#
216.96.116.208
196.144.45.190
162.144.89.249",BEOMNGBRUBE06PVCE01#GBOMNGTAOGB01VVCE01_SHA,10.0,101f8c5e-89d6-4fef-8e23-29db73caf1cd,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGBRUBE06PVCE01,2024-04-10T08:18:13.263971,10.0,ACMEORGTAOGB01VVCE01_SHA,HUB,12ca77c142964b95a213079835b29f60,ACMEORGBRUBE06PVCE01,2.0,BRANCH,ACMEORGTAOGB01VVCE01_SHA,,0.0,2.0,Edge,HUB-TO-BRANCH,8d75a21a-a578-4165-91e9-2c4ca34d5434,2024-09-04T05:21:01.842468,1743138029054004102ebe05cc,10.0,1,0.0,ACMEORGBRUBE06PVCE01,kvm,DemoCustomer-1,10.10.95.179,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGTAOGB01VVCE01_SHA,10.0,,98db011c-5072-4e73-bb58-2db8b4f9aed3
410,BRANCH,0.0,0.0,"#3973#  154 Pine Road Business Park Vienna Australia #1182#
218.234.123.101
192.146.132.246
8.203.227.45
68400 - 3439",NZOMNGAUCNZ07PVCE01_EHA#USOMNGSJOCA01PVCE01_SHA,1.25,9a4c5ab5-faa1-469a-819f-95fb9687757a,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGAUCNZ07PVCE01_EHA,2024-04-10T08:18:13.483476,1.25,ACMEORGSJOCA01PVCE01_SHA,HUB,12ca77c142964b95a213079835b29f60,ACMEORGAUCNZ07PVCE01_EHA,4.0,BRANCH,ACMEORGSJOCA01PVCE01_SHA,ACTIVE_STANDBY,0.0,4.0,Edge,HUB-TO-BRANCH,a0eedaea-031f-439e-a709-3a835f2eb453,2024-09-04T05:21:01.842297,1743138029054004092ebe05cc,2.5,1,0.0,ACMEORGAUCNZ07PVCE01_EHA,edge3800,DemoCustomer-1,10.10.176.58,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGSJOCA01PVCE01_SHA,5.0,,21f46cbf-17ca-4f30-a5dc-efa77209789e
411,HUB,0.0,0.0,"#1881#  792 Cedar Lane Geneva Spain #3800#
147.98.55.60",BROMNGTAOSP2VVCE01_SHA#SGOMNGSINSG04PVCE01_EHA,0.787878817,4712b401-1caa-499e-b691-20b402f2f5f8,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGTAOSP2VVCE01_SHA,2024-04-10T08:18:13.338432,0.787878817,ACMEORGSINSG04PVCE01_EHA,BRANCH,12ca77c142964b95a213079835b29f60,ACMEORGTAOSP2VVCE01_SHA,0.0,HUB,ACMEORGSINSG04PVCE01_EHA,ACTIVE_STANDBY,0.0,4.0,Edge,BRANCH-TO-HUB,b4ec6d03-b57f-4509-9b35-49f86cc44a8c,2024-09-04T05:21:01.842126,1743138029054004082ebe05cc,0.787878817,1,4.0,ACMEORGTAOSP2VVCE01_SHA,edge680,DemoCustomer-1,10.10.71.219,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGSINSG04PVCE01_EHA,0.787878817,,2b3dda18-71f0-4597-8a6a-c15c791bb4d7
412,HUB,0.0,0.0,"#3747#  344 Main Street Drive Milan Sweden #3936#
7.200.237.73
7.23.188.215
192.96.15.1",AUOMNGTAOAU01VVCE02_SHA#JPOMNGOSKJP03VCE01,0.0,fd0a0f66-0a27-4a12-90e1-8405cec50e09,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGTAOAU01VVCE02_SHA,2024-04-10T08:18:13.449390,0.0,ACMEORGOSKJP03VCE01,BRANCH,12ca77c142964b95a213079835b29f60,ACMEORGTAOAU01VVCE02_SHA,4.0,HUB,ACMEORGOSKJP03VCE01,ACTIVE_STANDBY,0.0,4.0,Edge,BRANCH-TO-HUB,646db163-34e2-46be-8ff8-2393ca6340db,2024-09-04T05:21:01.841955,1743138029054004172ebe05cc,1.072916667,1,0.0,ACMEORGTAOAU01VVCE02_SHA,edge680,DemoCustomer-1,10.10.38.158,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGOSKJP03VCE01,3.21875,,adf562b6-da14-4e17-90ef-d5976767dae3
413,HUB,0.0,0.0,"#1262#  275 Marina Bay Dubai Switzerland #3699#
151.3.169.15
49.4.5.23
7.248.158.36",JPOMNGTOKJP05VCE01#USOMNGSJOCA01PVCE01_SHA,1.477272727,a0eedaea-031f-439e-a709-3a835f2eb453,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGSJOCA01PVCE01_SHA,2024-04-10T08:18:13.332896,1.477272727,ACMEORGTOKJP05VCE01,BRANCH,12ca77c142964b95a213079835b29f60,ACMEORGSJOCA01PVCE01_SHA,4.0,HUB,ACMEORGTOKJP05VCE01,ACTIVE_STANDBY,0.0,4.0,Edge,BRANCH-TO-HUB,861e6ef3-8de3-46a4-9141-1535ffe9c887,2024-09-04T05:21:01.841778,1743138029054004162ebe05cc,1.882575758,1,0.0,ACMEORGSJOCA01PVCE01_SHA,edge680,DemoCustomer-1,10.10.9.98,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGTOKJP05VCE01,2.693181818,,f195b4f5-37b5-4fce-94e7-2f902fd44025
414,BRANCH,0.0,0.0,"#3268#  496 Cedar Lane Stockholm Australia #1502#
125.6.169.153",DEOMNGSTUGE01PVCE01#GBOMNGLONGB24PVCE01_SHA,9.275,9007f239-86ce-45e2-be51-b659c7a87d1c,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGSTUGE01PVCE01,2024-04-10T08:18:13.404710,9.275,ACMEORGLONGB24PVCE01_SHA,HUB,12ca77c142964b95a213079835b29f60,ACMEORGSTUGE01PVCE01,2.0,BRANCH,ACMEORGLONGB24PVCE01_SHA,,0.0,2.0,Edge,HUB-TO-BRANCH,49f04271-f334-4151-b1c0-4564b3c05a11,2024-09-04T05:21:01.841577,1743138029054004152ebe05cc,9.516666667,1,0.0,ACMEORGSTUGE01PVCE01,edge3800,DemoCustomer-1,10.10.181.69,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGLONGB24PVCE01_SHA,10.0,,4f65f7a2-4989-4a68-be38-ce2eb7703368
415,BRANCH,0.0,0.0,"#3812#  860 Cedar Lane Avenue Hong Kong South Korea #1670#
204.131.164.183",GBOMNGLONGB24PVCE01_SHA#USOMNGWASDC08PVCE01_SHA,5.714285851,017d96b8-0376-44eb-84aa-94be6c481475,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGWASDC08PVCE01_SHA,2024-04-10T08:18:13.479009,5.714285851,ACMEORGLONGB24PVCE01_SHA,HUB,12ca77c142964b95a213079835b29f60,ACMEORGWASDC08PVCE01_SHA,0.0,BRANCH,ACMEORGLONGB24PVCE01_SHA,ACTIVE_STANDBY,0.0,4.0,Edge,HUB-TO-BRANCH,49f04271-f334-4151-b1c0-4564b3c05a11,2024-09-04T05:21:01.841338,1743138029054004142ebe05cc,7.142857234,1,4.0,ACMEORGWASDC08PVCE01_SHA,edge3800,DemoCustomer-1,10.10.181.69,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGLONGB24PVCE01_SHA,10.0,,1a30c992-ee42-44e4-a824-391566ba2049
416,BRANCH,0.0,0.0,"#1992#  679 Königstrasse Brussels Switzerland #3881#
192.31.203.159",AUOMNGSYDAU08VCE01#SGOMNGTAOSG01VVCE01_SHA,5.0,53fa9f0f-6fdb-44ab-960b-b4ca97a2cf10,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGSYDAU08VCE01,2024-04-10T08:18:13.441059,5.0,ACMEORGTAOSG01VVCE01_SHA,HUB,12ca77c142964b95a213079835b29f60,ACMEORGSYDAU08VCE01,2.0,BRANCH,ACMEORGTAOSG01VVCE01_SHA,,0.0,2.0,Edge,HUB-TO-BRANCH,bbeb9475-93c0-4251-85ca-7ad577a5c7c8,2024-09-04T05:21:01.841165,1743138029054004132ebe05cc,6.666666667,1,0.0,ACMEORGSYDAU08VCE01,kvm,DemoCustomer-1,10.10.89.183,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGTAOSG01VVCE01_SHA,10.0,,767a3854-d894-420e-b97a-fa321ec3db49
417,HUB,0.0,0.0,"#3747#  799 Maple Avenue Sydney Portugal #1676#
74.85.86.7
192.168.161.213
68623 - 1491",AUOMNGTAOAU01VVCE02_SHA#INOMNGAHMIN03PVCE01_EHA,0.022727273,fd0a0f66-0a27-4a12-90e1-8405cec50e09,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGTAOAU01VVCE02_SHA,2024-04-10T08:18:13.158900,0.022727273,ACMEORGAHMIN03PVCE01_EHA,BRANCH,12ca77c142964b95a213079835b29f60,ACMEORGTAOAU01VVCE02_SHA,4.0,HUB,ACMEORGAHMIN03PVCE01_EHA,ACTIVE_STANDBY,0.0,4.0,Edge,BRANCH-TO-HUB,94b2145e-deeb-42ab-bdb2-f3a043f895d5,2024-09-04T05:21:01.840973,1743138029054004182ebe05cc,0.022727273,1,0.0,ACMEORGTAOAU01VVCE02_SHA,edge620,DemoCustomer-1,10.10.92.231,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGAHMIN03PVCE01_EHA,0.022727273,,66a413a8-d157-4021-b458-0a53b1a6ca69
418,HUB,0.0,0.0,"#1881#  556 Main Street Amsterdam Belgium #1237#
13.105.152.154
158.112.57.151
61017 - 6879",BROMNGSAPBR01PVCE01_EHA#BROMNGTAOSP2VVCE01_SHA,5.0,4712b401-1caa-499e-b691-20b402f2f5f8,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGTAOSP2VVCE01_SHA,2024-04-10T08:18:13.483602,5.0,ACMEORGSAPBR01PVCE01_EHA,BRANCH,12ca77c142964b95a213079835b29f60,ACMEORGTAOSP2VVCE01_SHA,4.0,HUB,ACMEORGSAPBR01PVCE01_EHA,ACTIVE_STANDBY,0.0,4.0,Edge,BRANCH-TO-HUB,a2be83d7-14d5-4fb2-ae4b-272bbf1b18bb,2024-09-04T05:21:01.835649,1743138029054004222ebe05cc,5.0,1,0.0,ACMEORGTAOSP2VVCE01_SHA,edge680,DemoCustomer-1,10.10.118.93,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGSAPBR01PVCE01_EHA,5.0,,d26676cd-2f9a-414f-a45c-4b09d1cd2adc
419,BRANCH,0.0,0.0,"#1037#  248 Via Roma Street Lisbon Austria #3659#
70.132.175.106
62399 - 2146",GBOMNGTAOGB01VVCE01_SHA#ITOMNGMILIT09PVCE01_EHA,10.0,c38daa74-38d3-4521-b9bc-2d3baa58198e,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGMILIT09PVCE01_EHA,2024-04-10T08:18:13.389200,10.0,ACMEORGTAOGB01VVCE01_SHA,HUB,12ca77c142964b95a213079835b29f60,ACMEORGMILIT09PVCE01_EHA,3.0,BRANCH,ACMEORGTAOGB01VVCE01_SHA,ACTIVE_STANDBY,0.0,4.0,Edge,HUB-TO-BRANCH,8d75a21a-a578-4165-91e9-2c4ca34d5434,2024-09-04T05:21:01.835468,1743138029054004212ebe05cc,10.0,1,1.0,ACMEORGMILIT09PVCE01_EHA,kvm,DemoCustomer-1,10.10.95.179,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGTAOGB01VVCE01_SHA,10.0,,34aee4dc-9101-4027-ba59-abf42c7eb5f1
420,HUB,0.0,0.0,"#3897#  376 Shinjuku Avenue Center Brussels Austria #1187#
212.129.119.247",MXOMNGMXCMX03PVCE01_EHA#USOMNGASHVA01PVCE01_SHA,5.0,252d972b-e8dd-4f0e-8458-e8203a3d67a3,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGASHVA01PVCE01_SHA,2024-04-10T08:18:13.537638,5.0,ACMEORGMXCMX03PVCE01_EHA,BRANCH,12ca77c142964b95a213079835b29f60,ACMEORGASHVA01PVCE01_SHA,4.0,HUB,ACMEORGMXCMX03PVCE01_EHA,ACTIVE_STANDBY,0.0,4.0,Edge,BRANCH-TO-HUB,eb53887c-4812-4b5c-8d2c-e7afe2364f0f,2024-09-04T05:21:01.835297,1743138029054004202ebe05cc,6.666666667,1,0.0,ACMEORGASHVA01PVCE01_SHA,edge680,DemoCustomer-1,10.10.59.10,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGMXCMX03PVCE01_EHA,10.0,,fdb9a579-bbcf-4b20-a300-9cd47eb95a19
421,HUB,0.0,0.0,"#3384#  441 Park Drive Street Barcelona US #2881#
20.95.161.24
34.22.109.35
64828 - 9069",AUOMNGCANAU01PVCE01#SGOMNGTAOSG01VVCE01_SHA,5.0,bbeb9475-93c0-4251-85ca-7ad577a5c7c8,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGTAOSG01VVCE01_SHA,2024-04-10T08:18:13.466467,5.0,ACMEORGCANAU01PVCE01,BRANCH,12ca77c142964b95a213079835b29f60,ACMEORGTAOSG01VVCE01_SHA,2.0,HUB,ACMEORGCANAU01PVCE01,ACTIVE_STANDBY,0.0,2.0,Edge,BRANCH-TO-HUB,5b7af566-f1fd-4bf3-af10-b84a5430f441,2024-09-04T05:21:01.835125,1743138029054004192ebe05cc,6.666666667,1,0.0,ACMEORGTAOSG01VVCE01_SHA,edge620,DemoCustomer-1,10.10.42.251,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGCANAU01PVCE01,10.0,,dd40803c-de65-4d81-8e68-29eba524f89e
422,BRANCH,0.0,0.0,"#1874#  786 Rue de Rivoli Melbourne Portugal #1995#
205.182.159.133
62706 - 4673",LBOMNGBEILE02PVCE01#ZAOMNGCATSA01VCE01,5.0,cbf98faa-d03b-4da2-8093-94bf4ebf20e8,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGBEILE02PVCE01,,5.0,ACMEORGCATSA01VCE01,,12ca77c142964b95a213079835b29f60,ACMEORGBEILE02PVCE01,0.0,BRANCH,ACMEORGCATSA01VCE01,,0.0,1.0,Edge,,62f360f9-df70-4a4d-8926-c13bc9c5a350,2024-09-04T05:21:01.834954,1743138029054004282ebe05cc,5.0,1,1.0,ACMEORGBEILE02PVCE01,edge620,DemoCustomer-1,10.10.103.182,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGCATSA01VCE01,5.0,,456b3cea-7c6e-47b8-923c-413554a5d4af
