Unnamed: 0,haLastContact,activationState,customInfo,deviceId,recentLinks_backupState,gateway_id,recentLinks_created,recentLinks_edgeId,source_ip,peerName,serviceState,recentLinks_operatorAlertsEnabled,state,bastionState,recentLinks_alertsEnabled,haPreviousState,recentLinks_serviceState,standbySystemUpSince,operatorAlertsEnabled,deviceFamily,softwareUpdated,node_label,recentLinks_logicalId,systemUpSince,serviceUpSince_days_category,softwareVersion,recentLinks_interface,recentLinks_lastEventState,timestamp,_RDA_Id,city,factorySoftwareVersion,recentLinks_vpnState,latitude,layer,collection_status,selfMacAddress,alertsEnabled,key,recentLinks_linkMode,recentLinks_networkType,serviceUpSince_days,edgeState,count_,serviceUpSince,recentLinks_lastEvent,recentLinks_org,recentLinks_effectiveState,modelNumber,enterpriseId,node_id,country,recentLinks_networkSide,gateway_softwareVersion,edge_id,source,activationKeyExpires,systemUpSince_days,collection_timestamp,isLive,node_type,isHub,recentLinks_displayName,modified,iconURL,gateway_name,longitude,recentLinks_lon,recentLinks_lastActive,serialNumber,unique_id,created,activationKey,lastContact,ingestion_id,name,recentLinks_userOverride,customerTag,edge_ip,projectId,recentLinks_state,recentLinks_lat,recentLinks_modified,haState,endpointPkiMode,recentLinks_isp,edgeName,recentLinks_id,edge_role,enterpriseLogicalId,activationTime,standbyServiceUpSince,gateway_state,systemUpSince_days_category,edgeStateTime,logicalId,recentLinks_internalId,recentLinks_overlayType,siteId,gateway_ip,factoryBuildNumber,recentLinks,haSerialNumber,standbyModelNumber,standbySoftwareVersion,platformFirmwareVersion,platformBuildNumber,standbyFactorySoftwareVersion,standbyFactoryBuildNumber,haMode,lteRegion,modemFirmwareVersion,modemBuildNumber,recentLinks_holdingEdgeSerialNumber,device_additional_ips,device_mgmt_ip,device_serial_number,system_vendor_os,device_hostname,device_version_summary,down_eth_ports,parent_pid,device_status,admin_down_eth_ports,device_ip,org_id,device_hostname_short,total_eth_ports,left_rows,up_eth_ports,device_model,device_object,device_fw_type,device_equip_type,device_fw_version,system_vendor_id,device_eq_description,device_location,target,system_vendor_sub_id,CLLI_code,parent_sn,target_ip,device_vendor,family,credential_id,device_contact,systemVendorName,sysUpTime,sysServices,sysObjectID,__uuid
375,,,,,,,,,,,,,NY,,,,,,,C9200L-24T-4X,,ACMEORGNYONY23S02,,,,,,,2024-09-04T05:20:55.900388,1743138561887003712ebe05cc,NYO,,,40.7128,Network,,,,,,,,,1,,,,,,,10.10.1.179_CHASSIS,US,,,,CHASSIS,,,2024-04-10T01:51:21.387124,,CHASSIS,,,,Router,,-74.006,,,FOC26396DF2,100.100.1.179_FOC26396DF2,,,,,,,DemoCustomer-1,,1b54a440-bfbd-11ef-be99-0242ac120006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.100.1.179,100.100.1.179,FOC26******,,ACMEORGNYONY23S02.acme.com,"Cisco IOS Software [Amsterdam], Catalyst L3 Switch Software (CAT9K_LITE_IOSXE), Version 17.3.3, RELEASE SOFTWARE (fc7)
Technical Support: http://www.cisco.com/techsupport
Copyright (c) 1986-2021 by Cisco Systems, Inc.
Compiled Thu 04-Mar-21 08:48 by mc",25.0,C9200L-24T-4X,MANAGED,25.0,10.10.1.179,4a35e9c6-e5f4-11ee-8de4-0242ac120007,ACMEORGNYONY23S02,30.0,,5.0,C9200L-24T-4X,Chassis,Cisco IOS,CHASSIS,17.3.3,,C9200L-24T-4X,Not Available,100.100.1.179,,USOMNGNY,FOC26396DF2,,Cisco,,Omnicom_snmpv2,"""ACME GCSC Number""",ciscoSystems,,,,a50d4b96-b9ec-4dd6-b907-47c434731782
376,,,,,,,,,,,,,1-,,,,,,,FGT_3600E,,ACMEORGWAS1-001FGT,,,,,,,2024-09-04T05:20:55.899717,1743138561887003732ebe05cc,WAS,,,38.8951,Network,,,,,,,,,1,,,,,,,10.10.187.134_CHASSIS,US,,,,CHASSIS,,,2024-04-10T01:53:05.409208,,CHASSIS,,,,Router,,-77.0364,,,FG3K6ETB21900006,100.125.187.134_FG3K6ETB21900006,,,,,,,DemoCustomer-1,,1b54a440-bfbd-11ef-be99-0242ac120006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.125.187.134,FG3K6***********,,ACMEORGWAS1-001FGT,"v6.4.11,build2030,221031 (GA.M)",32.0,FGT_3600E,MANAGED,0.0,10.10.187.134,4a35e9c6-e5f4-11ee-8de4-0242ac120007,ACMEORGWAS1-001FGT,52.0,,20.0,FGT_3600E,Chassis,Other,CHASSIS,6.4.11,,"Fortinet FGT_3600E, HW Serial#: FG3K6ETB21900006",Not Available,,,USOMNIWA,FG3K6ETB21900006,,Fortinet,,Omnicom_snmpV3,Not Available,"Fortinet, Inc.",,,,09a9f9bb-1a4d-4ea5-9375-0e2d7b0ed288
377,,,,,,,,,172.26.149.160,,,,IL,,,,,,,EX4300-24T,,ACMEORGCHIIL02S01,,,,,,,2024-09-04T05:20:55.898969,1743138561887003742ebe05cc,CHI,,,41.8781,Network,,,,,,,,,1,,,,,,,10.10.149.53_CHASSIS,US,,,,CHASSIS,,,2024-04-09T01:52:23.379609,,CHASSIS,,,,Router,,-87.6298,,,PG3120190330,172.26.149.53_PG3120190330,,,,,,,DemoCustomer-1,,1b54a440-bfbd-11ef-be99-0242ac120006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"172.26.149.53,128.0.0.16,128.0.0.127,128.0.0.63,128.0.0.1,128.0.0.4",172.26.149.53,PG312*******,JUNOS,ACMEORGCHIIL02S01,"Juniper Networks, Inc. ex4300-24t Ethernet Switch, kernel JUNOS 17.3R2.10, Build date: 2018-02-08 04:41:54 UTC Copyright (c) 1996-2018 Juniper Networks, Inc.",24.0,EX4300-24T,MANAGED,0.0,10.10.149.53,4a35e9c6-e5f4-11ee-8de4-0242ac120007,ACMEORGCHIIL02S01,30.0,yes,6.0,EX4300-24T,Chassis,JUNOS,CHASSIS,17.3R2.10,2636.0,Juniper  Ethernet Switch,Not Available,172.26.149.53,1.1.1.2.63,USOMNGCH,PG3120190330,172.26.149.53,"Juniper Networks, Inc.",Ethernet Switch,Omnicom_snmpv2,,,,,,15a58406-dd01-49a5-afc2-5eb647db2380
378,,,,,,,,,,,,,SS,,,,,,,FGT_600E,,ACMEORGSHASS01FGT,,,,,,,2024-09-04T05:20:55.897909,1743138561887003752ebe05cc,SHA,,,31.25182484,Network,,,,,,,,,1,,,,,,,10.10.120.142_CHASSIS,CN,,,,CHASSIS,,,2024-04-09T01:53:03.904564,,CHASSIS,,,,Router,,121.4204568,,,FG6H0ETB22902366,100.125.120.142_FG6H0ETB22902366,,,,,,,DemoCustomer-1,,1b54a440-bfbd-11ef-be99-0242ac120006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.125.120.142,FG6H0***********,,ACMEORGSHASS01FGT,"v7.0.6,build0366,220606 (GA.F)",11.0,FGT_600E,MANAGED,0.0,10.10.120.142,4a35e9c6-e5f4-11ee-8de4-0242ac120007,ACMEORGSHASS01FGT,22.0,,11.0,FGT_600E,Chassis,Other,CHASSIS,7.0.6,,"Fortinet FGT_600E, HW Serial#: FG6H0ETB22902366",Not Available,,,CNOMNISH,FG6H0ETB22902366,,Fortinet,,Omnicom_snmpV3,Not Available,"Fortinet, Inc.",,,,2298b589-2fe7-41f0-a908-0f500627a706
379,,,,,,,,,,,,,UK,,,,,,,C9200L-24T-4X,,ACMEORGBOLUK01S02,,,,,,,2024-09-04T05:20:55.896939,1743138561887003762ebe05cc,BOL,,,53.5838,Network,,,,,,,,,1,,,,,,,10.10.1.155_CHASSIS,GB,,,,CHASSIS,,,2024-04-10T01:51:21.382963,,CHASSIS,,,,Router,,-2.2769,,,JAE262502BW,100.100.1.155_JAE262502BW,,,,,,,DemoCustomer-1,,1b54a440-bfbd-11ef-be99-0242ac120006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.100.1.155,100.100.1.155,JAE26******,,ACMEORGBOLUK01S02.acme.com,"Cisco IOS Software [Amsterdam], Catalyst L3 Switch Software (CAT9K_LITE_IOSXE), Version 17.3.3, RELEASE SOFTWARE (fc7)
Technical Support: http://www.cisco.com/techsupport
Copyright (c) 1986-2021 by Cisco Systems, Inc.
Compiled Thu 04-Mar-21 08:48 by mc",25.0,C9200L-24T-4X,MANAGED,25.0,10.10.1.155,4a35e9c6-e5f4-11ee-8de4-0242ac120007,ACMEORGBOLUK01S02,30.0,,5.0,C9200L-24T-4X,Chassis,Cisco IOS,CHASSIS,17.3.3,,C9200L-24T-4X,Not Available,100.100.1.155,,GBOMNGBO,JAE262502BW,,Cisco,,Omnicom_snmpv2,"""ACME GCSC Number""",ciscoSystems,,,,a8d88277-e917-4a47-901b-b1e60f0e45b5
380,,,,,,,,,,,,,1-,,,,,,,2110c,,ACMEORGSAO1-001VYA,,,,,,,2024-09-04T05:20:55.891184,1743138561887003772ebe05cc,SAO,,,-23.5505,Network,,,,,,,,,1,,,,,,,10.10.108.223_CHASSIS,BR,,,,CHASSIS,,,2024-04-09T01:52:39.215228,,CHASSIS,,,,Router,,-46.6333,,,100.125.108.223_sn,100.125.108.223_100.125.108.223_sn,,,,,,,DemoCustomer-1,,1b54a440-bfbd-11ef-be99-0242ac120006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.125.108.223,100.1*************,,ACMEORGSAO1-001VYA,DANOS - Vyatta NOS Edition 2110c APPLIANCE,2.0,2110c,MANAGED,2.0,10.10.108.223,,ACMEORGSAO1-001VYA,12.0,,10.0,2110c,Chassis,Vyatta NOS,CHASSIS,2110c,,DANOS - Vyatta NOS Edition 2110c APPLIANCE,Unknown,,,BROMNISA,100.125.108.223_sn,,Vyatta,,Omnicom_snmpv2,Unknown,,444626137.0,14.0,1.3.6.1.4.1.74.1.32,74208715-5b24-40b3-83c2-e2ba5bfb87eb
381,,,,,,,,,,,,,CA,,,,,,,C9200L-24T-4X,,ACMEORGLANCA09S01,,,,,,,2024-09-04T05:20:55.890519,1743138561887003782ebe05cc,LAN,,,34.0522,Network,,,,,,,,,1,,,,,,,10.10.1.34_CHASSIS,US,,,,CHASSIS,,,2024-04-10T01:51:21.361871,,CHASSIS,,,,Router,,-118.2437,,,FOC26396DAJ,100.100.1.34_FOC26396DAJ,,,,,,,DemoCustomer-1,,1b54a440-bfbd-11ef-be99-0242ac120006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.100.1.34,100.100.1.34,FOC26******,,ACMEORGLANCA09S01.acme.com,"Cisco IOS Software [Amsterdam], Catalyst L3 Switch Software (CAT9K_LITE_IOSXE), Version 17.3.3, RELEASE SOFTWARE (fc7)
Technical Support: http://www.cisco.com/techsupport
Copyright (c) 1986-2021 by Cisco Systems, Inc.
Compiled Thu 04-Mar-21 08:48 by mc",25.0,C9200L-24T-4X,MANAGED,25.0,10.10.1.34,4a35e9c6-e5f4-11ee-8de4-0242ac120007,ACMEORGLANCA09S01,30.0,,5.0,C9200L-24T-4X,Chassis,Cisco IOS,CHASSIS,17.3.3,,C9200L-24T-4X,Not Available,100.100.1.34,,USOMNGLA,FOC26396DAJ,,Cisco,,Omnicom_snmpv2,"""ACME GCSC Number""",ciscoSystems,,,,1f2c5b3c-f1da-4098-8e24-5b3a80d34302
382,,,,,,,,,,,,,2-,,,,,,,2110c,,ACMEORGSIN2-001VYA,,,,,,,2024-09-04T05:20:55.889870,1743138561887003802ebe05cc,SIN,,,1.3521,Network,,,,,,,,,1,,,,,,,10.10.118.223_CHASSIS,SG,,,,CHASSIS,,,2024-04-09T01:52:39.215529,,CHASSIS,,,,Router,,103.8198,,,100.125.118.223_sn,100.125.118.223_100.125.118.223_sn,,,,,,,DemoCustomer-1,,1b54a440-bfbd-11ef-be99-0242ac120006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.125.118.223,100.1*************,,ACMEORGSIN2-001VYA,DANOS - Vyatta NOS Edition 2110c APPLIANCE,2.0,2110c,MANAGED,2.0,10.10.118.223,,ACMEORGSIN2-001VYA,12.0,,10.0,2110c,Chassis,Vyatta NOS,CHASSIS,2110c,,DANOS - Vyatta NOS Edition 2110c APPLIANCE,Unknown,,,SGOMNISI,100.125.118.223_sn,,Vyatta,,Omnicom_snmpv2,Unknown,,566929260.0,14.0,1.3.6.1.4.1.74.1.32,8036109c-6b57-48ad-8ad6-8c204d86b78a
383,,,,,,,,,,,,,2-,,,,,,,FGT_3600E,,ACMEORGSJC2-001FGT,,,,,,,2024-09-04T05:20:55.889277,1743138561887003792ebe05cc,SJC,,,37.36464693,Network,,,,,,,,,1,,,,,,,10.10.188.134_CHASSIS,US,,,,CHASSIS,,,2024-04-10T01:53:05.409522,,CHASSIS,,,,Router,,-121.9221902,,,FG3K6ETB20900047,100.125.188.134_FG3K6ETB20900047,,,,,,,DemoCustomer-1,,1b54a440-bfbd-11ef-be99-0242ac120006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.125.188.134,FG3K6***********,,ACMEORGSJC2-001FGT,"v6.4.11,build2030,221031 (GA.M)",32.0,FGT_3600E,MANAGED,0.0,10.10.188.134,4a35e9c6-e5f4-11ee-8de4-0242ac120007,ACMEORGSJC2-001FGT,52.0,,20.0,FGT_3600E,Chassis,Other,CHASSIS,6.4.11,,"Fortinet FGT_3600E, HW Serial#: FG3K6ETB20900047",Not Available,,,USOMNISJ,FG3K6ETB20900047,,Fortinet,,Omnicom_snmpV3,Not Available,"Fortinet, Inc.",,,,19bccdc9-6392-4e41-8fe2-6365b6e944bb
384,,,,,,,,,,,,,NY,,,,,,,C9200L-24T-4X,,ACMEORGNYONY24S02,,,,,,,2024-09-04T05:20:55.888762,1743138561887003822ebe05cc,NYO,,,40.7128,Network,,,,,,,,,1,,,,,,,10.10.1.171_CHASSIS,US,,,,CHASSIS,,,2024-04-10T01:51:21.385617,,CHASSIS,,,,Router,,-74.006,,,FOC26396DEX,100.100.1.171_FOC26396DEX,,,,,,,DemoCustomer-1,,1b54a440-bfbd-11ef-be99-0242ac120006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.100.1.171,100.100.1.171,FOC26******,,ACMEORGNYONY24S02.acme.com,"Cisco IOS Software [Amsterdam], Catalyst L3 Switch Software (CAT9K_LITE_IOSXE), Version 17.3.3, RELEASE SOFTWARE (fc7)
Technical Support: http://www.cisco.com/techsupport
Copyright (c) 1986-2021 by Cisco Systems, Inc.
Compiled Thu 04-Mar-21 08:48 by mc",25.0,C9200L-24T-4X,MANAGED,25.0,10.10.1.171,4a35e9c6-e5f4-11ee-8de4-0242ac120007,ACMEORGNYONY24S02,30.0,,5.0,C9200L-24T-4X,Chassis,Cisco IOS,CHASSIS,17.3.3,,C9200L-24T-4X,Not Available,100.100.1.171,,USOMNGNY,FOC26396DEX,,Cisco,,Omnicom_snmpv2,"""ACME GCSC Number""",ciscoSystems,,,,3633a48d-8dc3-4665-a50c-ddce5d74accb
385,,,,,,,,,,,,,GE,,,,,,,C9200L-24T-4X,,ACMEORGDUSGE03S01,,,,,,,2024-09-04T05:20:55.888218,1743138561887003812ebe05cc,DUS,,,51.2277,Network,,,,,,,,,1,,,,,,,10.10.1.242_CHASSIS,DE,,,,CHASSIS,,,2024-04-10T01:51:21.394608,,CHASSIS,,,,Router,,6.7735,,,JAE26480RJ9,100.100.1.242_JAE26480RJ9,,,,,,,DemoCustomer-1,,1b54a440-bfbd-11ef-be99-0242ac120006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.100.1.242,100.100.1.242,JAE26******,,ACMEORGDUSGE03S01.acme.com,"Cisco IOS Software [Cupertino], Catalyst L3 Switch Software (CAT9K_LITE_IOSXE), Version 17.9.3, RELEASE SOFTWARE (fc6)
Technical Support: http://www.cisco.com/techsupport
Copyright (c) 1986-2023 by Cisco Systems, Inc.
Compiled Tue 14-Mar-23 18:12 by mc",25.0,C9200L-24T-4X,MANAGED,25.0,10.10.1.242,4a35e9c6-e5f4-11ee-8de4-0242ac120007,ACMEORGDUSGE03S01,30.0,,5.0,C9200L-24T-4X,Chassis,Cisco IOS,CHASSIS,17.9.3,,C9200L-24T-4X,Not Available,100.100.1.242,,DEOMNGDU,JAE26480RJ9,,Cisco,,Omnicom_snmpv2,"""ACME GCSC Number""",ciscoSystems,,,,d8aac670-cffb-4d1a-844d-6e34b2c1ec8f
386,,,,,,,,,172.26.148.175,,,,CN,,,,,,,EX4300-24T,,ACMEORGSHACN11S01,,,,,,,2024-09-04T05:20:55.887698,1743138561887003842ebe05cc,SHA,,,31.25182484,Network,,,,,,,,,1,,,,,,,10.10.149.203_CHASSIS,CN,,,,CHASSIS,,,2024-04-09T01:52:23.378664,,CHASSIS,,,,Router,,121.4204568,,,PG3721100290,172.26.149.203_PG3721100290,,,,,,,DemoCustomer-1,,1b54a440-bfbd-11ef-be99-0242ac120006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100.127.242.65,100.127.242.66,172.26.149.203,128.0.0.16,128.0.0.63,128.0.0.127,128.0.0.1,128.0.0.4,100.125.120.50",172.26.149.203,PG372*******,JUNOS,ACMEORGSHACN11S01,"Juniper Networks, Inc. ex4300-24t Ethernet Switch, kernel JUNOS 18.4R3-S1.3, Build date: 2020-03-18 12:19:52 UTC Copyright (c) 1996-2020 Juniper Networks, Inc.",17.0,EX4300-24T,MANAGED,0.0,10.10.149.203,4a35e9c6-e5f4-11ee-8de4-0242ac120007,ACMEORGSHACN11S01,26.0,yes,9.0,EX4300-24T,Chassis,JUNOS,CHASSIS,18.4R3-S1.3,2636.0,Juniper EX4300-24T Ethernet Switch,Not Available,172.26.149.203,1.1.1.2.63,CNOMNGSH,PG3721100290,172.26.149.203,"Juniper Networks, Inc.",Ethernet Switch,Omnicom_snmpv2,,,,,,1f0677b1-d1bc-454a-9372-67a0256712cb
387,,,,,,,,,,,,,NY,,,,,,,C9200L-24T-4X,,ACMEORGNYONY24S01,,,,,,,2024-09-04T05:20:55.887133,1743138561887003832ebe05cc,NYO,,,40.7128,Network,,,,,,,,,1,,,,,,,10.10.1.170_CHASSIS,US,,,,CHASSIS,,,2024-04-09T01:51:23.889801,,CHASSIS,,,,Router,,-74.006,,,FOC26396BJR,100.100.1.170_FOC26396BJR,,,,,,,DemoCustomer-1,,1b54a440-bfbd-11ef-be99-0242ac120006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.100.1.170,100.100.1.170,FOC26******,,ACMEORGNYONY24S01.acme.com,"Cisco IOS Software [Amsterdam], Catalyst L3 Switch Software (CAT9K_LITE_IOSXE), Version 17.3.3, RELEASE SOFTWARE (fc7)
Technical Support: http://www.cisco.com/techsupport
Copyright (c) 1986-2021 by Cisco Systems, Inc.
Compiled Thu 04-Mar-21 08:48 by mc",25.0,C9200L-24T-4X,MANAGED,25.0,10.10.1.170,4a35e9c6-e5f4-11ee-8de4-0242ac120007,ACMEORGNYONY24S01,30.0,,5.0,C9200L-24T-4X,Chassis,Cisco IOS,CHASSIS,17.3.3,,C9200L-24T-4X,Not Available,100.100.1.170,,USOMNGNY,FOC26396BJR,,Cisco,,Omnicom_snmpv2,"""ACME GCSC Number""",ciscoSystems,,,,1624da02-1243-420f-a144-3aa2ea0fc061
388,,,,,,,,,,,,,MO,,,,,,,C9200L-24T-4X,,ACMEORGSTLMO02S01,,,,,,,2024-09-04T05:20:55.886484,1743138561887003852ebe05cc,STL,,,38.627,Network,,,,,,,,,1,,,,,,,10.10.1.82_CHASSIS,US,,,,CHASSIS,,,2024-04-09T01:51:23.877805,,CHASSIS,,,,Router,,-90.1994,,,FOC26396DEZ,100.100.1.82_FOC26396DEZ,,,,,,,DemoCustomer-1,,1b54a440-bfbd-11ef-be99-0242ac120006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.100.1.82,100.100.1.82,FOC26******,,ACMEORGSTLMO02S01.acme.com,"Cisco IOS Software [Amsterdam], Catalyst L3 Switch Software (CAT9K_LITE_IOSXE), Version 17.3.3, RELEASE SOFTWARE (fc7)
Technical Support: http://www.cisco.com/techsupport
Copyright (c) 1986-2021 by Cisco Systems, Inc.
Compiled Thu 04-Mar-21 08:48 by mc",25.0,C9200L-24T-4X,MANAGED,25.0,10.10.1.82,4a35e9c6-e5f4-11ee-8de4-0242ac120007,ACMEORGSTLMO02S01,30.0,,5.0,C9200L-24T-4X,Chassis,Cisco IOS,CHASSIS,17.3.3,,C9200L-24T-4X,Not Available,100.100.1.82,,USOMNGST,FOC26396DEZ,,Cisco,,Omnicom_snmpv2,"""ACME GCSC Number""",ciscoSystems,,,,f97f3c70-e670-48a1-8064-5d8fe50a8734
389,,,,,,,,,,,,,GE,,,,,,,C9200L-24T-4X,,ACMEORGMUNGE01S01,,,,,,,2024-09-04T05:20:55.880803,1743138561887003872ebe05cc,MUN,,,48.1351,Network,,,,,,,,,1,,,,,,,10.10.1.130_CHASSIS,DE,,,,CHASSIS,,,2024-04-10T01:51:21.377982,,CHASSIS,,,,Router,,11.582,,,JAE26101BXP,100.100.1.130_JAE26101BXP,,,,,,,DemoCustomer-1,,1b54a440-bfbd-11ef-be99-0242ac120006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.100.1.130,100.100.1.130,JAE26******,,ACMEORGMUNGE01S01.acme.com,"Cisco IOS Software [Amsterdam], Catalyst L3 Switch Software (CAT9K_LITE_IOSXE), Version 17.3.3, RELEASE SOFTWARE (fc7)
Technical Support: http://www.cisco.com/techsupport
Copyright (c) 1986-2021 by Cisco Systems, Inc.
Compiled Thu 04-Mar-21 08:48 by mc",25.0,C9200L-24T-4X,MANAGED,25.0,10.10.1.130,4a35e9c6-e5f4-11ee-8de4-0242ac120007,ACMEORGMUNGE01S01,30.0,,5.0,C9200L-24T-4X,Chassis,Cisco IOS,CHASSIS,17.3.3,,C9200L-24T-4X,Not Available,100.100.1.130,,DEOMNGMU,JAE26101BXP,,Cisco,,Omnicom_snmpv2,"""ACME GCSC Number""",ciscoSystems,,,,c9ca8e98-5360-419c-a3e6-b33e288940ca
390,,,,,,,,,,,,,BE,,,,,,,C9200L-24T-4X,,ACMEORGBRUBE02S01,,,,,,,2024-09-04T05:20:55.880288,1743138561887003862ebe05cc,BRU,,,50.8503,Network,,,,,,,,,1,,,,,,,10.10.1.114_CHASSIS,BE,,,,CHASSIS,,,2024-04-10T01:51:21.375309,,CHASSIS,,,,Router,,4.3517,,,JAE26101C9S,100.100.1.114_JAE26101C9S,,,,,,,DemoCustomer-1,,1b54a440-bfbd-11ef-be99-0242ac120006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.100.1.114,100.100.1.114,JAE26******,,ACMEORGBRUBE02S01.acme.com,"Cisco IOS Software [Amsterdam], Catalyst L3 Switch Software (CAT9K_LITE_IOSXE), Version 17.3.3, RELEASE SOFTWARE (fc7)
Technical Support: http://www.cisco.com/techsupport
Copyright (c) 1986-2021 by Cisco Systems, Inc.
Compiled Thu 04-Mar-21 08:48 by mc",25.0,C9200L-24T-4X,MANAGED,25.0,10.10.1.114,4a35e9c6-e5f4-11ee-8de4-0242ac120007,ACMEORGBRUBE02S01,30.0,,5.0,C9200L-24T-4X,Chassis,Cisco IOS,CHASSIS,17.3.3,,C9200L-24T-4X,Not Available,100.100.1.114,,BEOMNGBR,JAE26101C9S,,Cisco,,Omnicom_snmpv2,"""ACME GCSC Number""",ciscoSystems,,,,813aa3a9-48c8-4e5a-9a34-7837400a329d
391,,,,,,,,,172.26.148.111,,,,BR,,,,,,,EX4300-24T,,ACMEORGSPABR01S01,,,,,,,2024-09-04T05:20:55.879685,1743138561887003892ebe05cc,SPA,,,-23.5505,Network,,,,,,,,,1,,,,,,,10.10.149.196_CHASSIS,BR,,,,CHASSIS,,,2024-04-09T01:52:23.381268,,CHASSIS,,,,Router,,-46.6333,,,PG3122470211,172.26.149.196_PG3122470211,,,,,,,DemoCustomer-1,,1b54a440-bfbd-11ef-be99-0242ac120006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100.125.108.145,100.125.108.149,128.0.0.16,128.0.0.63,128.0.0.127,100.127.240.66,128.0.0.1,100.127.240.65,128.0.0.4,172.26.149.196",172.26.149.196,PG312*******,JUNOS,ACMEORGSPABR01S01,"Juniper Networks, Inc. ex4300-24t Ethernet Switch, kernel JUNOS 17.3R2.10, Build date: 2018-02-08 04:41:54 UTC Copyright (c) 1996-2018 Juniper Networks, Inc.",22.0,EX4300-24T,MANAGED,21.0,10.10.149.196,4a35e9c6-e5f4-11ee-8de4-0242ac120007,ACMEORGSPABR01S01,30.0,yes,8.0,EX4300-24T,Chassis,JUNOS,CHASSIS,17.3R2.10,2636.0,Juniper  Ethernet Switch,Not Available,172.26.149.196,1.1.1.2.63,BROMNGSP,PG3122470211,172.26.149.196,"Juniper Networks, Inc.",Ethernet Switch,Omnicom_snmpv2,,,,,,e38ee447-f451-49c7-9f2e-c60a56baba8c
392,,,,,,,,,,,,,GE,,,,,,,C9200L-24T-4X,,ACMEORGHAMGE01S02,,,,,,,2024-09-04T05:20:55.879149,1743138561887003882ebe05cc,HAM,,,53.5511,Network,,,,,,,,,1,,,,,,,10.10.1.139_CHASSIS,DE,,,,CHASSIS,,,2024-04-09T01:51:23.885561,,CHASSIS,,,,Router,,9.9937,,,JAE26101C5F,100.100.1.139_JAE26101C5F,,,,,,,DemoCustomer-1,,1b54a440-bfbd-11ef-be99-0242ac120006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.100.1.139,100.100.1.139,JAE26******,,ACMEORGHAMGE01S02.acme.com,"Cisco IOS Software [Amsterdam], Catalyst L3 Switch Software (CAT9K_LITE_IOSXE), Version 17.3.3, RELEASE SOFTWARE (fc7)
Technical Support: http://www.cisco.com/techsupport
Copyright (c) 1986-2021 by Cisco Systems, Inc.
Compiled Thu 04-Mar-21 08:48 by mc",25.0,C9200L-24T-4X,MANAGED,2.0,10.10.1.139,4a35e9c6-e5f4-11ee-8de4-0242ac120007,ACMEORGHAMGE01S02,30.0,,5.0,C9200L-24T-4X,Chassis,Cisco IOS,CHASSIS,17.3.3,,C9200L-24T-4X,Not Available,100.100.1.139,,DEOMNGHA,JAE26101C5F,,Cisco,,Omnicom_snmpv2,"""ACME GCSC Number""",ciscoSystems,,,,475a9e45-b61e-4e13-89bf-7a76da7a08ba
